ID	5_11_1_1	5_12_2_1	5_13_5_1	5_14_1_1	5_14_5_1	5_12_2_3	5_13_5_3	5_14_1_3	5_14_5_3	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5
5065_1	0	0	0	0	0	0	0	0	1	2	5	5	0	2
5064_1	13	0	7	3	2	13	117	2	146	59	353	103	29	247
5063_1	3	0	1	0	0	21	757	4	869	396	1575	743	169	2278
5062_1	10	0	5	1	1	7	49	2	66	20	74	58	11	118
5061_1	8	0	1	1	1	2	1	1	23	0	0	8	0	3
5060_1	0	0	0	0	0	0	0	0	1	0	1	1	0	0
506_1	5	0	2	0	0	5	17	0	45	8	55	55	3	86
5059_1	17	1	2	0	0	1	9	0	23	6	28	32	3	61
5058_1	4	1	1	0	0	5	29	0	36	10	23	21	10	57
5057_1	2	0	2	0	0	2	1	0	16	2	31	0	2	2
5056_1	0	0	2	1	0	0	0	0	6	0	2	1	0	3
5055_1	17	0	10	1	1	7	18	4	88	5	25	174	7	53
5054_1	10	3	12	3	1	9	44	19	142	22	201	56	11	143
5053_1	2	0	0	0	0	0	12	0	10	1	53	8	3	33
5052_1	11	1	4	0	2	10	230	0	241	162	514	362	146	871
5051_1	8	3	10	0	0	35	43	14	66	29	83	115	32	209
5050_1	16	0	10	2	0	5	41	0	60	16	196	133	1	80
505_1	37	14	162	9	41	83	2269	22	5287	1727	8021	2874	681	11276
5049_1	15	4	3	3	4	10	56	2	43	25	103	64	26	118
5048_1	13	1	1	0	0	2	73	0	20	4	5	10	3	406
5047_1	7	0	4	0	0	0	43	1	76	30	111	95	29	195
5046_1	1	0	0	0	0	1	6	0	11	1	11	17	2	20
5045_1	10	0	13	2	0	73	354	52	741	137	181	439	117	2484
5044_1	3	0	0	0	1	2	7	0	1	24	28	5	7	30
5043_1	5	0	0	0	0	0	1	2	11	0	3	4	0	4
5041_1	25	1	20	2	1	27	340	6	511	53	407	196	3	325
5040_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504_1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
5039_1	0	0	0	0	0	0	14	0	3	0	12	8	4	41
5038_1	24	2	19	0	3	16	169	3	244	47	586	372	39	418
5037_1	6	1	8	0	4	14	370	4	370	149	1198	522	79	1197
5036_1	1	0	1	1	1	3	6	0	36	0	5	21	2	36
5035_1	7	0	0	0	0	0	17	1	9	0	15	2	0	24
5034_1	11	0	0	2	0	0	3	1	5	0	1	4	0	1
5033_1	8	0	3	0	1	4	17	5	106	4	43	113	8	234
5032_1	7	1	5	2	1	1	49	2	33	22	50	29	9	75
5031_1	8	0	2	1	0	1	22	2	45	3	18	34	3	34
5030_1	0	0	0	0	0	0	2	0	2	2	9	5	1	12
503_1	14	0	3	2	1	16	31	16	24	13	12	13	1	64
5029_1	26	5	38	1	6	37	747	9	1045	442	1938	1065	246	2857
5028_1	7	0	0	0	0	11	101	10	141	19	368	111	12	119
5027_1	6	0	1	1	1	1	32	0	19	6	38	20	2	70
5026_1	0	0	0	0	0	0	2	1	3	1	1	3	0	10
5025_1	15	2	6	0	1	6	124	0	46	25	186	80	38	334
5024_1	12	0	4	0	2	0	10	0	15	2	45	6	3	17
5023_1	7	0	0	1	1	2	3	0	18	1	4	3	0	20
5022_1	0	0	1	0	0	0	7	0	5	0	20	1	0	3
5021_1	3	0	2	0	1	6	17	10	89	5	58	88	14	117
5020_1	3	1	1	0	0	0	9	0	18	3	11	37	0	23
502_1	0	0	0	1	0	1	0	0	5	0	0	2	0	2
5019_1	6	1	0	3	0	1	11	1	37	6	28	18	2	34
5018_1	3	0	0	0	0	0	17	0	35	20	10	0	0	1
5017_1	10	1	3	1	0	12	33	3	45	7	68	65	14	94
5016_1	14	0	4	1	1	6	31	4	47	17	81	128	2	59
5015_1	5	0	0	1	1	1	5	2	21	5	25	27	1	35
5014_1	9	2	12	4	3	20	242	1	81	126	780	1168	168	5982
5013_1	9	1	2	1	1	0	17	4	32	11	35	28	4	48
5012_1	52	2	41	5	14	16	471	1	574	247	1357	1300	216	1421
5011_1	2	0	0	0	0	0	2	0	0	0	0	1	0	0
5010_1	3	0	2	1	0	0	3	0	7	3	7	14	1	21
501_1	8	1	0	0	0	1	10	1	39	3	3	18	1	24
5009_1	14	1	2	2	0	0	3	0	50	1	6	3	0	12
5008_1	11	1	21	3	9	61	674	38	878	307	1665	1141	354	2429
5007_1	1	0	1	0	0	3	12	1	36	2	7	9	1	38
5006_1	4	1	0	0	0	0	1	2	3	0	3	6	1	5
5005_1	1	0	0	0	0	1	0	0	5	0	2	0	0	1
5004_1	6	0	2	0	0	0	1	0	12	0	2	7	0	7
5003_1	6	0	0	0	1	3	26	1	56	2	10	68	4	55
5002_1	2	0	4	0	6	14	178	4	191	75	375	444	81	388
5001_1	18	1	2	0	1	5	9	1	58	9	30	99	3	67
5000_1	0	0	0	0	0	0	0	0	0	4	1	1	1	12
500_1	0	0	0	0	0	0	0	0	4	2	1	4	2	12
50_1	1	0	2	0	1	1	6	0	18	4	13	12	1	11
5_1	11	3	25	1	1	22	240	8	558	174	629	531	93	2304
4999_1	18	0	4	0	0	12	37	3	60	15	68	28	18	125
4998_1	7	1	6	0	0	3	49	3	55	24	60	55	3	194
4997_1	1	0	0	0	0	2	6	1	4	2	19	2	0	29
4996_1	3	0	0	0	0	0	6	0	4	3	1	3	0	5
4995_1	17	2	11	2	0	170	79	82	170	58	73	118	28	235
4994_1	2	0	0	0	0	1	4	0	1	0	2	0	0	2
4993_1	20	8	35	4	9	19	699	4	1244	413	2734	962	198	2756
4992_1	2	0	2	0	0	0	2	0	5	0	2	0	0	3
4991_1	15	3	2	1	4	8	45	1	77	29	169	122	10	198
4990_1	5	0	2	0	0	2	8	1	17	4	66	40	11	39
499_1	2	0	0	0	2	9	58	5	123	28	89	70	5	198
4989_1	13	0	6	0	0	2	4	1	22	2	6	1	0	9
4988_1	8	2	2	0	0	5	47	2	62	9	131	65	13	114
4987_1	4	0	4	1	0	1	16	1	115	3	207	12	12	58
4986_1	8	1	8	0	1	12	138	1	392	89	432	294	34	308
4985_1	5	1	2	1	3	0	0	3	15	1	0	1	0	2
4984_1	6	1	2	1	0	7	47	0	46	24	64	68	10	112
4983_1	18	2	5	0	0	2	27	4	44	11	54	100	7	46
4982_1	8	0	4	0	0	7	18	9	74	8	15	44	4	42
4981_1	4	0	3	0	0	3	4	0	5	47	38	60	41	71
4980_1	1	0	2	0	0	0	15	0	10	1	2	2	1	9
498_1	12	0	1	0	0	4	3	1	34	1	4	4	0	25
4979_1	3	0	0	0	0	0	0	1	7	0	2	5	0	3
4978_1	7	1	1	3	1	2	5	2	17	3	36	13	1	20
4977_1	9	0	1	1	0	0	12	1	33	14	31	40	18	68
4976_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4975_1	4	0	3	3	1	196	323	65	1010	42	661	1686	102	1178
4974_1	17	0	6	2	1	10	109	2	115	63	282	321	50	335
4973_1	9	2	3	5	2	11	6	3	36	3	34	23	5	31
4972_1	22	0	0	0	1	1	6	0	35	1	5	5	1	13
4971_1	8	0	1	0	0	3	19	0	15	2	39	20	0	12
4970_1	0	0	0	0	0	2	3	0	1	0	0	1	0	2
497_1	16	0	1	0	0	9	20	2	108	9	20	92	18	286
4969_1	15	2	25	2	2	11	139	1	75	53	286	58	30	267
4968_1	17	1	5	1	2	11	77	5	94	48	250	130	24	205
4967_1	5	0	1	0	0	3	32	0	27	13	51	54	10	68
4966_1	20	2	2	0	0	8	48	2	46	1	9	51	0	379
4965_1	10	2	0	2	2	1	3	0	25	1	5	13	1	14
4964_1	4	0	3	0	1	3	10	1	27	2	9	9	1	29
4963_1	30	3	9	1	3	9	46	0	89	16	131	191	4	112
4962_1	19	0	0	0	1	4	29	2	87	8	80	54	27	83
4961_1	0	0	0	0	0	3	5	0	21	1	1	12	0	13
4960_1	6	2	13	2	0	8	100	11	138	50	326	359	47	857
496_1	7	0	1	0	1	3	21	0	16	8	13	27	0	29
4959_1	3	0	2	0	0	3	16	0	49	4	12	29	4	37
4958_1	29	2	17	0	6	8	112	1	233	14	134	55	4	102
4957_1	8	0	6	0	0	14	49	5	63	19	52	76	3	147
4956_1	14	0	5	0	0	11	16	2	40	6	19	6	3	33
4955_1	6	0	0	0	1	2	12	0	14	0	69	2	2	5
4954_1	5	0	3	0	0	2	76	4	41	2	51	27	2	48
4953_1	1	0	0	0	0	0	8	0	7	0	4	2	0	12
4952_1	9	2	4	4	0	9	20	0	33	2	19	15	1	34
4951_1	18	3	27	0	1	16	12	3	31	8	23	54	0	10
4950_1	4	1	1	0	0	2	5	0	9	22	7	4	11	45
495_1	1	0	1	0	0	1	1	0	2	1	6	2	0	8
4949_1	10	0	0	1	0	3	3	0	10	0	0	12	0	4
4948_1	16	1	7	0	1	15	87	8	158	36	178	151	18	303
4947_1	2	1	0	0	1	0	4	1	7	3	23	3	1	6
4946_1	1	0	0	0	0	0	0	0	2	0	1	0	0	0
4945_1	0	0	0	0	0	0	1	0	2	0	0	0	0	0
4944_1	28	0	4	2	1	5	26	1	46	334	54	145	154	309
4943_1	17	0	5	1	1	5	180	3	364	9	408	127	23	638
4942_1	9	2	1	0	2	2	8	1	46	0	15	17	2	12
4941_1	8	2	9	0	3	13	28	0	149	29	160	91	28	68
4940_1	10	0	2	0	1	13	46	2	79	40	162	107	22	198
494_1	30	1	0	1	2	9	29	3	68	12	16	31	2	82
4939_1	5	1	5	0	1	5	36	1	14	6	81	20	2	17
4938_1	4	1	42	0	0	816	2598	302	3870	657	738	1620	573	4502
4937_1	14	0	5	0	2	0	28	6	43	34	149	118	28	169
4936_1	4	0	1	0	1	1	1	0	7	2	2	4	0	6
4935_1	9	0	14	0	2	8	24	0	28	3	9	22	8	23
4934_1	19	0	6	0	0	12	53	0	17	396	147	396	174	535
4933_1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
4932_1	1	0	0	0	0	0	0	1	4	1	1	1	0	7
4931_1	9	0	0	1	0	2	16	1	51	3	14	28	5	91
4930_1	2	0	0	0	0	0	4	1	9	5	49	47	6	45
493_1	15	1	1	0	1	3	3	0	15	3	4	0	0	3
4929_1	6	2	3	0	1	8	60	7	107	22	81	43	19	61
4928_1	0	0	0	0	0	0	3	0	24	2	13	3	1	8
4927_1	11	1	1	1	1	5	9	0	31	2	5	4	3	32
4926_1	5	1	1	1	0	2	5	3	11	1	5	8	1	10
4925_1	3	4	0	3	0	3	4	0	16	1	18	12	6	35
4924_1	6	0	2	1	1	4	49	0	73	28	92	71	8	199
4923_1	2	0	0	0	0	2	14	1	9	1	7	10	3	17
4922_1	26	2	11	2	1	61	97	43	379	28	45	138	19	405
4921_1	0	0	0	0	1	1	1	0	1	0	0	1	0	2
4920_1	0	0	1	2	0	0	0	0	2	0	32	3	1	0
492_1	1	0	0	1	0	0	1	0	2	0	3	2	0	4
4919_1	3	1	1	0	0	1	3	0	6	1	11	1	0	2
4918_1	6	0	3	1	0	2	17	2	30	17	38	15	6	61
4917_1	1	0	0	0	0	0	1	0	3	2	3	4	0	3
4916_1	12	0	3	0	1	1	60	3	104	43	55	53	7	261
4915_1	22	0	1	1	2	5	71	0	67	38	110	90	31	242
4913_1	0	0	0	0	0	1	2	1	10	8	6	6	0	9
4912_1	18	0	4	1	2	6	46	2	125	23	106	154	15	175
4911_1	24	7	9	2	4	1	3	0	12	3	6	7	3	18
4910_1	3	1	0	0	1	4	31	2	15	19	132	184	41	775
491_1	14	1	1	2	0	5	33	0	62	16	83	80	9	67
4909_1	1	0	0	0	0	0	0	0	4	0	0	0	0	1
4908_1	6	0	2	0	0	1	19	2	28	6	58	43	11	95
4907_1	9	0	7	0	0	7	90	3	46	15	62	82	26	216
4906_1	4	2	4	1	1	0	59	1	56	34	66	47	14	94
4905_1	5	0	0	0	1	2	4	1	33	0	4	14	3	19
4904_1	4	0	2	1	0	6	18	2	45	14	25	33	5	52
4903_1	22	2	8	2	1	50	93	21	205	27	94	133	21	345
4902_1	10	0	2	0	0	5	15	0	10	3	22	23	0	72
4901_1	12	1	4	0	0	4	108	0	142	25	60	85	13	183
4900_1	9	0	4	2	1	12	110	2	148	48	387	198	51	302
490_1	16	4	9	4	3	11	93	7	185	127	104	108	69	286
49_1	5	0	0	0	0	2	8	0	35	4	15	21	4	16
4899_1	15	2	5	2	0	45	152	19	223	27	187	103	29	265
4898_1	25	1	1	8	2	11	7	2	53	2	18	49	9	53
4897_1	0	0	0	0	1	0	0	1	0	0	1	1	0	0
4896_1	1	0	0	0	0	8	31	3	40	13	14	31	11	89
4895_1	2	0	2	0	0	5	15	3	46	33	13	71	26	192
4894_1	9	0	1	0	0	0	25	0	25	5	4	4	0	20
4893_1	4	0	0	0	0	0	8	0	17	2	16	11	1	11
4892_1	4	0	0	1	0	2	6	0	8	4	4	8	1	5
4891_1	2	1	0	0	0	8	1	1	9	0	2	0	2	0
4890_1	0	0	1	0	0	4	22	2	60	8	8	30	3	53
489_1	3	0	4	0	0	8	14	8	48	13	94	51	17	110
4889_1	0	0	0	1	0	1	9	0	3	0	11	10	1	11
4887_1	1	0	0	2	0	0	25	0	4	7	69	28	19	76
4886_1	0	0	0	0	0	0	3	0	7	0	8	4	0	16
4885_1	5	2	1	1	0	0	9	1	3	1	21	6	1	32
4884_1	2	0	1	0	0	1	1	4	8	2	2	2	2	1
4883_1	6	3	11	2	2	9	73	2	76	18	63	108	9	151
4882_1	18	1	1	3	0	6	20	3	82	5	23	43	4	50
4881_1	31	6	20	1	1	5	90	3	83	38	564	258	31	421
4880_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488_1	10	0	1	0	0	16	5	0	15	7	20	8	2	33
4879_1	10	0	2	0	0	6	8	1	23	7	13	23	1	26
4878_12and3	0	1	2	0	0	1	1	0	2	0	1	0	0	0
4877_1	8	0	6	0	0	4	18	0	36	8	54	13	4	33
4876_1	6	1	2	0	1	4	51	0	57	20	117	40	14	125
4875_1	4	3	2	1	0	16	5	3	31	1	4	16	4	17
4874_1	10	0	2	0	1	6	36	2	18	7	28	41	10	60
4873_1	14	1	7	7	0	6	29	1	76	47	145	62	25	188
4872_1	27	3	2	1	2	4	5	2	81	4	21	24	0	46
4871_1	0	0	0	0	0	0	1	0	5	2	8	13	7	19
4870_1	3	0	5	3	1	4	4	0	9	3	20	25	0	20
487_1	0	0	0	0	0	0	3	0	1	0	1	0	0	2
4869_1	4	0	0	0	0	5	24	1	15	23	163	35	16	184
4868_1	12	1	4	0	0	4	65	0	55	6	100	48	13	73
4867_1	0	0	1	0	0	0	24	0	27	6	33	15	2	80
4866_1	9	1	0	0	1	2	6	2	15	1	7	11	0	11
4865_1	17	2	5	2	3	4	24	2	119	19	65	21	7	78
4864_1	5	0	4	0	0	1	22	0	26	9	50	23	7	50
4863_1	3	0	0	0	0	1	1	0	20	32	16	49	13	55
4862_1	10	1	1	3	0	5	15	8	44	5	9	10	1	29
4861_1	6	0	2	0	0	4	30	0	53	18	67	85	7	46
4860_1	7	0	1	0	0	5	34	0	56	2	121	26	3	60
486_1	7	0	1	0	1	0	6	2	11	0	4	12	0	15
4859_1	9	0	0	0	0	6	11	1	17	0	3	14	0	154
4858_1	9	1	2	1	0	2	58	1	39	9	172	42	13	149
4857_1	1	1	1	0	0	0	3	0	5	1	2	1	0	5
4856_1	4	0	0	0	0	1	3	0	3	0	8	6	0	6
4855_1	31	1	2	0	2	8	26	0	62	6	216	48	6	82
4854_1	5	0	1	0	0	2	11	2	18	0	4	7	0	10
4853_1	7	0	7	0	2	1	16	1	40	6	22	42	3	38
4852_1	13	0	7	1	0	4	63	2	93	18	149	110	23	135
4851_1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4850_1	8	0	10	0	2	16	296	1	196	168	698	381	69	253
485_1	1	0	0	0	0	1	13	0	11	12	107	47	7	44
4849_1	7	0	2	0	2	4	8	3	18	28	169	153	35	76
4848_1	11	1	3	2	0	2	28	0	16	6	30	10	3	60
4847_1	11	0	4	0	0	4	14	1	30	29	92	107	9	191
4846_1	8	0	1	0	0	1	4	0	14	0	0	3	1	5
4845_1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
4844_1	9	0	2	1	0	4	77	1	59	30	297	129	14	194
4843_1	6	0	1	0	0	13	51	6	71	8	23	70	8	102
4842_1	2	0	0	0	0	0	0	0	3	1	11	1	1	8
4841_1	1	0	1	0	1	0	0	0	0	0	0	1	0	1
4840_1	14	1	1	0	0	0	6	0	27	3	16	3	0	3
484_1	8	0	2	0	0	0	12	1	40	5	38	40	4	51
4839_1	14	0	2	0	2	1	122	3	158	11	304	79	12	29
4838_1	9	0	1	0	0	3	44	2	42	16	52	63	4	91
4837_1	11	1	3	0	0	18	52	7	127	12	27	27	9	85
4836_1	1	0	0	0	0	1	4	0	6	0	20	6	0	13
4835_1	14	1	3	0	1	7	26	1	47	5	48	49	0	95
4834_1	15	0	7	0	1	5	96	0	107	71	190	160	43	312
4833_1	6	0	0	1	0	0	0	0	12	0	4	4	0	6
4832_1	8	0	1	2	0	10	5	2	17	4	29	33	3	35
4831_1	7	1	1	3	0	0	2	0	17	0	5	5	0	15
4830_1	16	3	11	4	5	16	176	2	280	78	354	190	43	441
483_1	1	0	1	0	0	0	0	0	10	0	0	0	0	0
4829_1	36	1	9	4	3	15	204	4	303	49	51	52	3	241
4828_1	1	0	0	0	0	1	13	0	8	2	30	17	3	30
4827_1	11	4	25	1	6	8	154	0	291	93	394	138	42	770
4826_1	2	0	2	1	0	1	21	3	77	3	2	16	1	46
4825_1	18	2	4	2	1	4	45	2	41	4	32	23	1	22
4824_1	5	1	1	2	1	8	82	0	13	12	39	17	8	71
4823_1	5	0	3	0	0	2	12	0	10	0	6	6	1	18
4822_1	4	0	1	0	0	5	59	0	91	10	188	71	18	158
4821_1	7	2	20	1	5	17	136	0	273	92	404	175	48	737
4820_1	11	3	1	1	0	4	2	0	8	1	3	14	0	21
482_1	35	1	1	0	0	16	74	5	258	15	56	104	8	96
4819_1	3	0	0	0	0	1	7	1	27	11	29	76	32	71
4818_1	0	1	1	0	0	0	5	0	15	0	10	11	2	17
4817_1	5	0	4	1	0	5	223	1	50	15	196	23	19	67
4816_1	0	0	1	0	0	0	7	0	16	3	3	6	2	19
4815_1	10	1	2	1	0	7	25	4	124	10	10	51	5	145
4814_1	6	0	0	0	0	0	2	0	13	0	2	9	0	15
4813_1	10	0	0	1	0	15	13	10	24	0	3	8	2	16
4812_1	1	0	0	1	0	2	0	0	6	1	3	2	0	7
4811_1	9	1	2	1	2	1	76	8	142	20	88	114	9	295
4810_1	10	1	3	2	3	7	109	0	99	60	149	48	43	346
481_1	5	0	0	0	1	0	7	0	6	6	4	6	4	9
4809_1	11	0	1	1	0	0	4	0	5	1	11	1	0	4
4808_1	18	0	2	0	1	5	28	2	38	9	47	60	3	59
4807_1	4	1	1	0	0	8	41	9	163	25	37	142	12	257
4806_1	4	1	2	0	0	47	60	14	108	18	59	87	18	135
4805_1	3	0	3	1	1	3	42	0	15	107	198	292	151	682
4804_1	3	0	0	0	1	1	1	0	8	1	4	1	0	5
4803_1	6	0	1	0	0	11	2	2	14	4	1	2	0	1
4802_1	4	0	3	1	1	9	57	7	72	15	81	71	7	148
4801_1	19	3	2	1	1	5	66	0	94	34	293	120	27	374
4800_1	3	0	0	0	0	2	1	0	9	2	24	1	4	10
480_1	2	0	1	0	1	5	9	4	16	7	14	15	0	22
48_1	17	1	1	0	1	11	45	1	95	25	112	71	5	128
4799_1	27	3	10	4	1	7	127	0	127	68	231	172	24	352
4798_1	4	0	2	0	0	6	29	9	70	27	30	70	19	210
4797_1	2	0	1	0	0	0	19	0	7	9	48	34	8	60
4796_1	6	1	1	1	0	2	3	0	11	4	6	5	0	11
4795_1	3	0	1	0	1	1	0	0	2	1	18	5	7	15
4794_1	1	1	12	2	0	10	125	1	127	33	307	239	13	287
4793_1	6	1	1	0	1	4	4	0	15	3	71	17	4	57
4792_1	3	0	0	0	0	0	1	0	2	0	9	9	0	12
4791_1	9	1	0	0	0	1	16	2	34	3	28	17	8	50
4790_1	3	0	0	1	0	0	4	0	2	0	4	3	0	8
479_1	1	0	6	1	0	3	14	1	14	5	19	13	4	24
4789_1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
4788_1	7	0	1	0	0	1	49	3	29	6	104	40	12	188
4787_1	6	0	2	1	0	1	7	0	18	1	7	35	0	7
4786_1	3	1	0	0	0	0	8	1	22	0	7	1	0	13
4785_1	10	0	0	1	0	1	19	2	49	5	13	67	8	61
4784_1	0	0	0	0	0	0	0	0	18	3	7	5	0	34
4783_1	7	0	4	0	0	2	21	2	21	8	16	59	11	39
4782_1	0	2	2	4	1	1	5	0	13	4	1	3	0	11
4781_1	6	0	5	1	1	3	2	1	11	3	11	31	3	20
4780_1	23	3	6	2	1	5	70	0	78	57	177	61	44	228
478_1	5	0	0	0	0	1	0	2	18	0	8	4	0	19
4779_1	21	4	4	3	5	7	63	0	131	17	171	87	11	161
4778_1	1	0	3	0	0	4	11	0	19	5	14	24	11	116
4777_1	8	1	0	0	0	2	9	4	31	2	17	21	0	38
4776_12and3	2	0	0	0	0	0	0	0	1	1	3	2	2	1
4775_1	0	1	0	2	1	2	0	1	3	1	1	1	0	0
4774_1	11	0	9	2	2	2	20	0	29	3	21	8	6	93
4773_1	2	0	1	0	3	4	32	0	29	31	291	175	39	214
4772_1	5	1	2	0	0	3	8	5	19	7	10	18	3	31
4771_1	10	1	4	0	0	3	45	0	55	23	162	64	18	125
4770_1	4	0	1	0	0	0	45	1	36	9	139	16	7	25
477_1	1	0	0	1	0	0	4	2	19	1	6	10	0	22
4769_1	16	0	1	0	3	4	10	3	79	6	6	34	5	61
4768_1	2	1	1	0	0	0	6	0	7	0	24	10	2	12
4767_1	3	0	1	0	0	0	9	0	11	7	30	16	0	41
4766_1	3	0	0	0	0	0	2	0	6	4	0	0	1	8
4765_1	2	0	0	0	1	0	5	1	16	0	84	8	2	8
4764_1	14	2	8	2	0	23	76	20	104	25	51	53	11	174
4763_1	13	1	1	0	0	3	12	1	34	16	33	14	0	27
4762_1	8	0	0	1	0	0	11	4	22	1	12	12	1	29
4761_1	29	2	5	0	1	4	83	0	137	38	151	71	22	201
4760_1	9	1	3	5	0	8	10	8	33	5	10	19	3	25
476_1	13	1	4	0	0	4	732	4	522	83	1868	490	116	399
4759_1	12	0	6	0	0	8	7	2	37	2	8	16	3	205
4758_1	0	0	0	1	0	4	1	1	3	0	0	0	0	3
4757_1	2	0	1	1	1	3	45	0	43	8	34	6	0	41
4756_1	8	1	2	1	1	0	1	0	7	1	9	3	5	10
4755_1	1	0	0	0	1	1	11	0	10	3	12	12	1	31
4754_1	2	0	0	1	0	0	6	0	10	1	13	8	0	44
4753_1	1	0	0	0	0	1	4	0	3	2	2	5	4	13
4752_1	4	1	1	1	0	0	2	1	4	0	0	0	0	4
4751_1	23	0	3	0	1	4	31	1	46	11	74	29	5	83
4750_1	1	0	0	0	0	1	5	2	7	3	27	33	0	24
475_1	0	0	2	0	0	2	43	0	46	11	58	53	2	52
4749_1	0	0	0	0	0	1	0	0	4	0	0	3	0	4
4748_1	18	2	3	0	0	4	27	2	74	3	56	34	0	32
4747_1	41	17	242	10	41	115	3254	22	5480	2263	13171	4409	903	13504
4746_1	13	0	18	0	2	4	56	1	36	12	116	42	9	85
4745_1	3	2	3	0	1	3	21	0	58	12	25	34	4	74
4744_1	6	0	0	0	0	1	7	0	3	2	0	2	1	21
4743_1	23	7	33	2	2	54	649	5	1075	420	1799	1329	256	5917
4742_1	8	1	2	0	0	4	9	1	25	43	19	30	31	107
4741_1	2	0	0	0	0	1	11	1	9	3	85	6	5	25
4740_1	14	0	33	2	0	30	353	7	807	233	1035	683	100	3055
474_1	12	1	8	3	1	15	15	5	85	10	57	80	24	114
4738_1	35	5	43	2	0	37	373	4	489	152	578	609	56	428
4737_1	5	0	3	0	1	17	12	11	17	2	11	33	1	19
4736_1	7	0	2	1	2	3	14	0	29	6	25	18	1	70
4735_1	1	0	2	0	0	0	0	0	4	54	24	48	13	49
4734_1	7	0	2	0	0	9	40	1	39	12	52	12	17	127
4733_1	22	2	10	0	2	15	54	16	120	18	200	176	22	217
4732_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4731_1	1	0	0	0	0	0	0	1	3	0	10	1	0	6
4730_1	0	0	0	0	0	0	0	0	0	0	3	1	0	0
473_1	2	0	2	1	0	3	11	0	20	0	2	9	0	49
4729_1	4	0	1	0	0	0	12	0	9	0	8	28	2	28
4728_1	12	0	8	1	1	23	254	5	337	114	461	273	97	510
4727_1	11	0	3	0	0	53	154	21	244	39	93	147	18	386
4726_1	1	0	0	0	0	5	0	0	4	0	1	3	0	38
4725_1	5	1	3	0	0	11	209	0	108	94	934	573	110	357
4724_1	16	0	4	2	0	15	130	3	133	56	267	134	29	345
4723_1	17	2	4	0	0	4	678	4	221	85	295	42	3	106
4722_1	10	1	1	0	1	4	25	4	65	6	157	29	8	24
4721_1	16	0	3	2	1	4	9	0	17	0	2	14	0	5
4720_1	5	0	0	0	0	0	0	1	3	0	0	1	0	0
472_1	11	0	3	2	0	42	95	12	186	13	4	23	12	62
4719_1	21	4	21	4	3	24	163	8	124	82	315	225	37	806
4718_1	13	0	1	0	1	6	111	5	122	25	46	96	10	260
4717_1	25	2	12	0	2	33	147	6	469	86	1071	691	85	683
4716_1	4	0	1	0	0	3	19	2	35	3	28	642	3	55
4715_1	7	0	15	6	7	58	205	35	263	83	266	145	62	555
4714_1	3	0	3	3	1	3	4	0	10	0	6	27	0	19
4713_1	4	2	0	0	0	2	5	0	10	3	13	4	0	8
4712_1	5	0	0	0	0	1	6	0	11	2	14	18	3	20
4711_1	8	0	0	1	0	1	10	0	15	2	26	15	7	35
4710_1	0	2	0	0	0	1	9	1	15	2	43	12	4	24
471_1	10	0	1	0	2	5	52	5	80	39	223	48	7	124
4709_1	4	1	4	0	0	0	23	2	36	8	62	16	3	83
4708_1	9	1	3	1	0	0	9	2	22	6	9	4	0	6
4707_1	4	0	1	0	3	9	15	0	38	7	33	13	4	44
4706_1	2	2	2	0	0	6	45	0	10	65	58	80	52	206
4705_1	11	1	1	4	0	13	117	6	224	69	449	310	45	518
4704_1	9	0	3	1	2	9	31	4	66	6	14	39	6	126
4703_1	6	0	3	0	0	3	6	1	9	5	18	9	3	26
4702_1	19	4	8	4	5	1	6	3	61	3	17	20	3	23
4701_1	13	0	3	2	2	7	46	1	125	20	111	64	23	185
4700_1	7	0	2	1	0	2	20	1	39	15	56	82	15	94
470_1	0	0	0	0	0	0	0	0	1	0	0	2	0	0
47_1	0	0	0	0	0	2	0	0	2	0	1	2	0	2
4699_1	19	7	34	3	8	35	623	11	476	216	2238	2019	184	2369
4698_1	20	0	4	0	2	4	55	4	29	5	32	20	10	94
4697_1	7	0	4	0	0	4	17	3	43	6	22	24	1	29
4696_1	5	1	6	0	0	3	18	4	42	7	37	58	3	105
4695_1	4	0	0	0	1	1	3	0	16	1	7	8	1	15
4694_1	9	0	7	0	4	76	460	0	39	108	459	152	28	1325
4693_1	18	0	6	2	1	2	22	3	156	8	87	75	20	88
4692_1	5	0	1	2	1	2	20	0	35	8	33	37	3	64
4691_1	11	1	4	2	2	6	53	1	87	17	102	93	30	145
4690_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469_1	5	0	3	0	0	0	3	0	8	0	6	0	1	0
4689_1	11	0	2	0	3	24	66	11	249	8	59	102	14	127
4688_1	0	1	2	0	4	7	11	0	15	5	42	27	7	30
4687_1	0	0	0	0	0	0	4	1	3	0	0	1	0	4
4686_1	16	1	6	1	0	9	135	5	229	41	202	252	34	435
4685_1	15	0	0	2	0	6	8	0	27	3	3	29	2	13
