"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"525_1",48.4921372883877,-0.596061380433459,0.40359665155048,-1.47687394864054,0.139709429364482,0.296910101121424
"4226_1",6.04954000746062,-0.972087783729904,0.658036381936569,-1.47725537738369,0.139607194506302,0.296910101121424
"405_1",0.524563865833759,2.28704524607586,1.54867901335952,1.47677163979553,0.13973686113901,0.296910101121424
"3665_1",1.08143471876738,2.05016537519762,1.38836124031147,1.47668007120227,0.139761416675953,0.296910101121424
"3113_1",14.1994003694686,-0.814696281105316,0.551518700689266,-1.47718704748749,0.139625504825326,0.296910101121424
"1671_1",11.9664798082966,1.2106675907316,0.819560424259707,1.47721577920892,0.139617805378941,0.296910101121424
"6385_1",0.71814281237035,1.78821375912147,1.21119160931585,1.47640864200798,0.13983422413019,0.296964107971501
"3292_1",17.5174215551102,-0.702621968339754,0.476240575628122,-1.47535091358617,0.140118224923735,0.297466434822848
"5991_1",57.0476257697121,-0.854912171575892,0.579570063414322,-1.47507993518418,0.140191054161849,0.297520262930005
"5588_1",4.08999289394588,0.95252713107486,0.646496440603123,1.47336794335053,0.140651849257275,0.29839713584812
"2524_1",12.0324157279543,-1.23143890160254,0.836014834061609,-1.47298690337807,0.140754567227379,0.298514000952279
"2942_1",1.39012534298924,2.10594643254255,1.43009987143345,1.47258696725263,0.140862441113605,0.298540723185311
"2747_1",3.16626614348413,1.13844122834269,0.773089055457336,1.47258743388784,0.140862315212096,0.298540723185311
"235_1",18.6002397522272,-0.774054850282385,0.525866686704789,-1.47196023222693,0.141031616799253,0.298798222610181
"4620_1",0.808875813034857,2.05654095331672,1.39738797968744,1.4717036236255,0.141100928657824,0.298844041871775
"3251_1",1.14475740389606,1.80289084307657,1.22562637422031,1.47099546892787,0.14129234225121,0.299148347597411
"6229_1",5.75239642494096,0.891796327880496,0.60651520159918,1.47036104870764,0.141463994897952,0.299410623446628
"896_1",7.7215493290049,-0.8902204279221,0.605784216083382,-1.46953387738905,0.14168804008035,0.299604711820813
"890_1",4.29749664021008,0.79759584142418,0.542769402196829,1.46949300788872,0.141699116935837,0.299604711820813
"649_1",29.2342984954246,0.796254268155766,0.541763000071011,1.469746490719,0.141630426248345,0.299604711820813
"5120_1",2.16938158200155,1.80521807389676,1.22930957243585,1.46848126328322,0.141973542085891,0.300083705987277
"3415_1",14.4454987422333,0.953256002950452,0.649427069016553,1.4678414997299,0.142147281821339,0.300323488424288
"2561_1",9.24291487348634,-0.781794066351925,0.532662246257483,-1.46771067753508,0.142182829129546,0.300323488424288
"3277_1",0.853518785149702,4.68967088438032,3.19684969310761,1.46696633704463,0.142385212972126,0.300521273069184
"2862_1",22.9895990630676,-0.534992295900695,0.364725047017794,-1.46683727995954,0.142420325676636,0.300521273069184
"1878_1",4.16969334416844,1.03700190359345,0.706962261133136,1.46684195268262,0.142419054247692,0.300521273069184
"2094_1",4.84177708946681,-0.792858568043971,0.541161817099221,-1.46510441607635,0.142892432022906,0.301415978285948
"857_1",4.34605968347179,1.00064774057758,0.683163187757929,1.46472725478901,0.142995345886804,0.301430148897612
"1873_1",0.557581964329113,1.97015836488719,1.34502658920656,1.46477280129414,0.142982914851164,0.301430148897612
"4331_1",4.18314601723904,0.90765583809353,0.619897128626258,1.46420397220579,0.143138225230553,0.301506216791698
"3211_1",0.535528260866442,2.35883398618492,1.61089678493708,1.46429864920057,0.143112366100279,0.301506216791698
"2879_1",21.2918314625939,-0.758459867123251,0.518050125692041,-1.46406656326944,0.143175762114583,0.301506216791698
"3606_1",3.9238946118015,0.958616960807724,0.655196023789367,1.46309947863161,0.143440160520812,0.301758806976813
"155_1",0.8635550877377,4.67797753694886,3.19695748336267,1.46325922734149,0.143396459836711,0.301758806976813
"1108_1",0.8635550877377,4.67797753694886,3.19695748336267,1.46325922734149,0.143396459836711,0.301758806976813
"492_1",0.924903448105805,1.84070201479964,1.25867118680263,1.46241689974292,0.143627001152711,0.302050475242966
"205_1",6.25303956322525,-0.790766944301756,0.541376772228911,-1.46065916542019,0.144109000627966,0.302962464587542
"6785_1",5.50218733151058,-0.791283192390682,0.541857169338292,-1.46031691959891,0.144202994091807,0.303058405088314
"5154_1",28.6089595823901,-1.39340436427364,0.954569479122263,-1.45972021392816,0.144366984105607,0.303296233679093
"297_1",7.41901172466579,-0.707696708944133,0.484875837732348,-1.45954212165709,0.14441595611356,0.303296233679093
"1067_1",2.09548555808452,1.09986391107451,0.753652989275445,1.4593770962574,0.144461346343082,0.303296233679093
"6021_1",0.389093498877214,3.3104423409388,2.26901450366171,1.45897804337365,0.144571151007978,0.303308466503432
"4355_1",0.331724785622857,2.91531532771855,1.99839507428348,1.45882831940217,0.144612366030358,0.303308466503432
"2123_1",3.63204024055632,0.88812708193745,0.608713585239914,1.45902293537183,0.144558795190561,0.303308466503432
"1936_1",2.00882819070552,1.53693680441916,1.05371912105106,1.45858300728765,0.144679913383547,0.303348617321744
"1142_1",9.4455892665942,0.832116839188729,0.570929259964406,1.45747800566502,0.144984478316255,0.303885526959187
"2762_1",1.26726225570562,1.47743569180531,1.01442555751338,1.45642593570581,0.145274910199854,0.3043924648019
"6398_1",10.6785298643811,-0.83022250980726,0.570174978539843,-1.45608373053018,0.145369474503906,0.304488802378335
"5896_1",11.2473067785571,-0.859605464532797,0.590785459692393,-1.45502136254398,0.145663347514388,0.304900534025608
"1246_1",7.65169050495564,0.907548823486517,0.623721339970196,1.45505495054872,0.145654049418552,0.304900534025608
"5768_1",3.0834451896444,1.05565738632528,0.725639804918427,1.45479531190264,0.145725936453172,0.304929697413032
"4835_1",7.05869589852104,0.869988075468149,0.598350146398649,1.45397821109335,0.145952347180911,0.305135113618724
"2856_1",3.5457357765309,0.885733764901642,0.609206467714794,1.45391392219478,0.145970172431615,0.305135113618724
"1569_1",8.99739588513111,0.984578779778499,0.677079811637763,1.45415468435979,0.145903425364929,0.305135113618724
"970_1",14.062662828688,-0.571221527024378,0.392981495291957,-1.4535583325622,0.146068796135544,0.305239461614357
"577_1",3.68258577941904,1.14692611001175,0.789963086056315,1.45187304350825,0.146536909134285,0.306013598648639
"1094_1",7.98730344513929,-0.898397489527326,0.618761932225446,-1.45192753907167,0.146521754282768,0.306013598648639
"6682_1",55.1169905720665,1.01752360073801,0.701076321128474,1.45137350966321,0.146675882033429,0.306201783045802
"6405_1",3.49004188241533,1.41085481000732,0.972450463426157,1.45082434845736,0.146828777833505,0.306234921080738
"5826_1",3.3425608883388,1.27297898920396,0.877440050707033,1.45078742209021,0.146839063132998,0.306234921080738
"5585_1",20.8036212515254,0.937208860022335,0.646077101399053,1.45061457524628,0.14688721441977,0.306234921080738
"1464_1",6.98940518499188,0.793271704242005,0.546675920030829,1.45108221374973,0.146756968585906,0.306234921080738
"6521_1",22.3355829846146,-0.520656593859169,0.358999252704578,-1.45029993777625,0.146974896417974,0.306315821699849
"2136_1",2.13888811207205,1.26524585331972,0.872640933925568,1.44990431245074,0.147085204608862,0.306443808937413
"4357_1",3.97023618445779,1.00078633674345,0.690402899603668,1.44956855963084,0.147178868806418,0.306537045799209
"3247_1",3.96980238841047,0.871269497758167,0.601295812554174,1.44898647149596,0.147341360661039,0.306773524007553
"3507_1",13.4182851782206,-1.15942083997538,0.800969501506338,-1.44752183172383,0.147750826428354,0.307523888816505
"1822_1",5.03910670058704,0.962137506181591,0.665754611032909,1.44518339075241,0.148406380437032,0.308785785590597
"2634_1",3.55526825903425,1.03305380393181,0.715023353629036,1.44478330489297,0.148518761943368,0.308814559090606
"1564_1",1.05782691968589,1.4362163438087,0.993978190534532,1.44491736084908,0.148481099262692,0.308814559090606
"645_1",11.5144886444264,-0.74369424683294,0.515191951972263,-1.44352846349001,0.148871660302532,0.30944567002188
"4443_1",0.821451041130668,2.08910787082078,1.44744381540675,1.44330843697289,0.148933604151309,0.309470552926878
"1368_1",23.8614545200319,0.634007610042807,0.439326555291498,1.4431351859032,0.14898239319936,0.309470552926878
"6097_1",14.6907522334252,1.15475385695189,0.800277010157347,1.44294268396495,0.149036617772661,0.309480610861918
"4481_1",86.3780376254657,-0.697821836040922,0.483964140082342,-1.44188748348626,0.149334117740136,0.309995666074008
"2915_1",0.68915659889864,1.87217430757139,1.29857889327837,1.44171010114367,0.149384172835224,0.309996891112035
"5802_1",1.85384621603472,1.34765419082357,0.935237258093028,1.44097573012807,0.149591539456319,0.310324454741062
"3174_1",1.13847226883374,1.77858615406736,1.23513282869428,1.43999585530213,0.149868571689787,0.310745876531228
"1747_1",3.96058675294934,1.22628586865804,0.851642707289699,1.43990649853695,0.149893854276991,0.310745876531228
"1899_1",4.94718641742715,0.939165482437542,0.652390812638811,1.43957496678835,0.149987686238707,0.310837575945097
"6571_1",9.95887859179695,0.704912846276898,0.489965577876028,1.43869871294358,0.150235904162625,0.311046858480455
"4586_1",28.3664091901361,-0.599283561228493,0.416547259962017,-1.4386928419194,0.150237568313441,0.311046858480455
"162_1",9.03259457926385,1.29695130252483,0.901452945256913,1.4387343336653,0.150225807715727,0.311046858480455
"4251_1",18.5138792291531,0.793404905624249,0.551571189263027,1.43844515643456,0.150307787950523,0.31108946733353
"2660_1",4.11997920764216,0.988291681375625,0.687258119569457,1.4380211062399,0.150428065648272,0.311235618163658
"3281_1",16.6749131464172,-0.533024499515653,0.370794429518046,-1.43752024594456,0.150570224287343,0.311426929243822
"1731_1",7.79143629674304,0.838433153617569,0.583777704407706,1.43621989549641,0.150939779444702,0.312088286961382
"3375_1",8.9688695184898,-0.706165570034572,0.491806711601179,-1.43585996973385,0.151042191159064,0.312197035618026
"950_1",60.8281286634569,-0.780698280678279,0.543970796844443,-1.43518417754608,0.151234621162641,0.312423785658487
"3984_1",15.6184727105086,-0.99284041371594,0.691814788913682,-1.43512458771652,0.151251598163052,0.312423785658487
"4360_1",5.76210922846726,1.00405299904247,0.699940786094161,1.4344827719575,0.151434541989876,0.312595610886216
"1501_1",9.37890906753714,-0.866492450653174,0.60404259279752,-1.43448899297012,0.151432767937394,0.312595610886216
"902_1",0.979953933014826,-1.49969753013076,1.04614157094804,-1.43355122459353,0.151700371016647,0.313041233177915
"2688_1",3.78830296104459,0.964613171041581,0.673172935196894,1.43293516510649,0.15187636664661,0.313301247456979
"6342_1",4.7134852817963,1.14788236391215,0.801362702716948,1.43241301350856,0.152025656404219,0.313506017994484
"6761_1",70.1031984597534,-0.672958640016571,0.470104963509073,-1.43150719999488,0.152284904955677,0.313720031532463
"6684_1",25.8180456821022,-0.594281546686087,0.415048086990662,-1.43183781666113,0.152190241771419,0.313720031532463
"6551_1",16.8578443740015,-0.756099213583277,0.528130721156188,-1.43165164095741,0.152243542661799,0.313720031532463
"2697_1",6.87380328321045,-1.12739770847742,0.787645927217938,-1.43135090212366,0.152329672244022,0.313720031532463
"4493_1",36.6381876296109,0.901064019992181,0.62970429066845,1.43093199990058,0.152449704830932,0.31386409335593
"6668_1",27.0419414687128,-0.553081187170376,0.386885650648504,-1.42957275940137,0.15283967847572,0.314467016286308
"2766_1",12.6454618216525,-0.78672798243112,0.550328183168518,-1.42956149892511,0.152842912335742,0.314467016286308
"5551_1",6.06720305145948,0.971126182751891,0.679811695033855,1.42852232441151,0.153141573661498,0.314799593551062
"367_1",2.68789154153115,0.981235338037224,0.68691121356368,1.42847477033691,0.153155251434049,0.314799593551062
"1476_1",2.73620377433567,1.27071834286193,0.889546834919282,1.42850077475374,0.15314777178112,0.314799593551062
"4821_1",32.808055034708,-0.67288792013638,0.471124408923807,-1.42825951572635,0.153217175807927,0.314823619930583
"3715_1",4.03493180891255,-1.01472855169308,0.711010202019704,-1.42716454533372,0.153532471366898,0.315264743793038
"1403_1",4.61906576913385,0.965225297395341,0.676306055022132,1.42720191580091,0.153521702455532,0.315264743793038
"1550_1",23.6118563723266,-0.737269795117603,0.516951653628984,-1.42618712976734,0.153814333659303,0.315740068471291
"3435_1",3.35005004323785,1.08485941043874,0.760779692099167,1.42598366084847,0.153873058459734,0.315757189707647
"6779_1",0.387460542061144,3.43063803629626,2.40624761657087,1.42572111559543,0.153948858937344,0.315809328628586
"3741_1",4.5171379107415,0.961912363668499,0.674859008235313,1.42535307661344,0.15405516470146,0.31582064677267
"2918_1",20.4652237365134,-0.607172372110207,0.425950992914193,-1.42545124253888,0.154026804631934,0.31582064677267
"6270_1",9.00162950491214,-0.729456263045551,0.512083970886787,-1.42448564008425,0.154305939027362,0.316127924120456
"2443_1",29.3239622802403,-0.535699193595128,0.376019666986567,-1.42465737999355,0.154256264720638,0.316127924120456
"6726_1",13.95882732947,-0.656581422449565,0.461207317774746,-1.42361449427444,0.15455809775249,0.316541045298973
"6780_1",5.11111615517642,0.954730239331417,0.671038536703134,1.42276514255363,0.154804249308026,0.316631276244582
"4456_1",3.82111618135214,0.994199353675842,0.698608862921414,1.42311299847863,0.154703400823351,0.316631276244582
"3522_1",42.9985970192476,0.841866978246623,0.591537767904529,1.42318381669671,0.154682875708774,0.316631276244582
"1577_1",1.42350451211256,1.75550397694201,1.23373265232978,1.42292090075344,0.15475908657213,0.316631276244582
"5806_1",6.23061700835242,0.951852573690107,0.669488506793623,1.4217608876496,0.155095677549265,0.317123853573
"1735_1",5.2344803164927,1.13565868174202,0.799232582848498,1.42093641589847,0.155335245132299,0.317510104776293
"3680_1",12.3941318966197,-1.07794203966316,0.758952483684603,-1.42030240737854,0.155519660620639,0.317783408252215
"6437_1",5.65400747021217,-0.856301180280898,0.603016729040154,-1.42002889645186,0.155599268651937,0.317820291367141
"1779_1",19.7163296517512,-0.891425590562324,0.627812267875347,-1.41989195843385,0.155639137419141,0.317820291367141
"192_1",11.1754268696805,0.944419692528316,0.665531722463508,1.41904534472449,0.155885796605782,0.318220289032064
"5200_1",2.7059329039483,1.01167883764156,0.713132278581565,1.41864120868826,0.156003645362186,0.318357162320031
"3138_1",3.17859575286777,-1.06576614615674,0.751662005322919,-1.41787949718022,0.156225949257385,0.318707039061208
"3582_1",0.314828111091042,3.24866186865948,2.29264383545259,1.41699369890054,0.156484769732475,0.319131159099714
"97_1",12.7666635442817,0.766505227259939,0.541205196615599,1.41629317688234,0.156689684710196,0.319341220838633
"5874_1",3.27245490797104,1.19946201308137,0.846800165501948,1.41646407493364,0.156639675278073,0.319341220838633
"5291_1",5.34070840944617,2.86181393013155,2.02246606871952,1.41501208568777,0.157064952553298,0.320001969327543
"2482_1",4.49987948357184,0.908914431893396,0.64301170526766,1.41352703916183,0.157500816838754,0.320785706574088
"4678_1",0.488635803763712,2.24730342334367,1.59172081986778,1.41187034515911,0.157988140885108,0.321673709852816
"926_1",61.4200241729627,0.954342527402369,0.676237344107345,1.41125380861971,0.158169789204109,0.321704962312239
"58_1",0.571599906189898,2.39437847912056,1.69671102742827,1.41118814012175,0.158189146234007,0.321704962312239
"5740_1",0.474674979279193,2.26914496392439,1.60781835693931,1.41131922902286,0.158150507088518,0.321704962312239
"1266_1",4.68600675482923,-1.18236965162515,0.837893647849595,-1.41112139310238,0.158208823016805,0.321704962312239
"5398_1",14.8571973515233,0.984380764036835,0.697725953684178,1.41084154722788,0.158291340756712,0.321768353072434
"479_1",3.93326660047148,0.920384673418531,0.652880556198564,1.40972903034136,0.158619709302658,0.322331296433126
"5274_1",8.62074632495625,0.673133871293158,0.47843847740161,1.40693924733842,0.159445404370433,0.323904165053323
"4883_1",15.1673778369096,0.609672617658725,0.433618585469102,1.40601126909531,0.159720778499953,0.324253358878913
"2457_1",1.23906712890532,-1.36744776346922,0.97248216955486,-1.4061417332671,0.159682042022426,0.324253358878913
"6630_1",16.9935918025411,0.749648614763227,0.533592388077398,1.40490874966247,0.16004841442625,0.324714312427372
"6436_1",26.2140366251042,-0.628961734696634,0.447691938837445,-1.40489850304186,0.160051461798014,0.324714312427372
"2805_1",7.23131363771035,-1.00089316039388,0.71264252774633,-1.40448137940788,0.160175552702925,0.324833654889748
"2229_1",14.1084066468591,0.839514293513654,0.597794626871104,1.40435235744377,0.160213950417139,0.324833654889748
"4871_1",0.861160507153171,-1.64809453092971,1.17395406782871,-1.40388331715393,0.160353598264306,0.325011643053817
"44_1",22.3554917293519,-0.630608295751094,0.449447633475305,-1.40307401526399,0.160594768848742,0.325395220295851
"6613_1",5.71902691165321,-0.864218045510878,0.616141353124785,-1.40262951208836,0.160727346605812,0.325453402642527
"231_1",4.66894440999618,1.17389368889161,0.836917255798972,1.4026400827056,0.16072419284814,0.325453402642527
"6497_1",0.905852479338029,1.77076780860018,1.26300288154699,1.40202990386788,0.160906317078103,0.325710558504028
"1506_1",1.82167387337021,-1.15870265293712,0.826702954788377,-1.40159490930298,0.161036248031268,0.325868313339347
"467_1",4.07709270724503,-1.00941252410152,0.720352498390191,-1.40127580088541,0.161131614690769,0.325956045599435
"555_1",24.6397684038939,-0.575101148425289,0.410694942209104,-1.40031222525375,0.161419841508755,0.326433735635807
"323_1",4.57743903853313,1.05110072696317,0.751129213831268,1.39936073262527,0.161704835911078,0.326904582791846
"279_1",6.18966752519709,-0.79695306251878,0.56993793385031,-1.39831552733265,0.162018337124721,0.327432737426838
"3019_1",9.52871179182245,0.758254091622249,0.542342390612514,1.39810957938561,0.162080163677539,0.327452090834023
"3189_1",3.48585126613552,0.929064643526447,0.664617432486211,1.39789388317876,0.162144935793197,0.327477380797927
"236_1",3.60891896874866,1.07484674406157,0.769152944616474,1.39744214929518,0.162280651725328,0.327645890580744
"5119_1",21.9550029120555,1.02019174838622,0.730521322047083,1.39652562847505,0.162556268518877,0.32809666177385
"3036_1",12.2164590809795,0.883504148163146,0.633078428430217,1.39556824002657,0.162844552019654,0.328470021015288
"2944_1",252.130872811458,1.15764589174185,0.829622188368226,1.39538926028342,0.16289848816268,0.328470021015288
"183_1",2.13055348948618,1.39964383558102,1.00304597431398,1.39539350281355,0.162897209506184,0.328470021015288
"1068_1",10.0578963832966,0.718567730383999,0.515265758092955,1.39455750571022,0.163149316983611,0.328869980552039
"1036_1",3.46337966705262,1.18642331782344,0.851186919928734,1.39384580524661,0.163364172688967,0.329197193003779
"6752_1",5.99861379975985,0.700020480922215,0.502408617222603,1.39332896953886,0.163520334199984,0.32930010746507
"4368_1",16.0506050379995,0.814641963928956,0.584664882961123,1.39334854490162,0.163514417469729,0.32930010746507
"174_1",11.8809327692251,1.0193257480298,0.732920797294507,1.3907720340213,0.164294566037211,0.330752985979828
"5534_1",12.1285745686985,-0.692773252097751,0.498204406744104,-1.39054019338208,0.164364902945474,0.330788325870033
"4771_1",8.75885876613749,-0.692361972049525,0.49798296769897,-1.3903326357701,0.164427891994531,0.330808860073748
"6402_1",0.86382738756185,2.00379771365185,1.44237267011327,1.38923716122165,0.164760645032738,0.331371939159233
"6233_1",1.38921034052894,1.88068290617421,1.3548853441469,1.38807531891813,0.165114111223719,0.331976302547015
"1077_1",9.45497849146803,-0.940054321996268,0.677405029536127,-1.38772858335581,0.165219708772659,0.332082076612654
"349_1",16.6587117621933,1.05321369907657,0.759241842792503,1.38719132655128,0.165383429533054,0.332198061821682
"2419_1",5.87048498009879,1.25300040421446,0.903222037965667,1.38725623550616,0.165363643044034,0.332198061821682
"4625_1",25.6665113638016,-0.815154921495348,0.587713011875055,-1.38699485127045,0.165443332836701,0.332211908647102
"311_1",0.884878047122795,1.68507189388261,1.21521302238559,1.38664733083146,0.165549328243724,0.332318270372652
"666_1",19.9607069093672,-0.658535605494618,0.474989376234161,-1.38642175687309,0.165618156730339,0.332349980220633
"5320_1",5.98878144611945,-0.772347763662808,0.557615738006553,-1.38508960744887,0.1660250692957,0.332421440663307
"4165_1",3.33377874530838,1.23677887641161,0.892297764573356,1.38606071371586,0.165728365202259,0.332421440663307
"2860_1",8.48241256356828,-0.636712776377157,0.459678267805444,-1.38512699200877,0.166013639724878,0.332421440663307
"2451_1",286.319543394085,1.17453662728832,0.847800585741231,1.38539256405611,0.165932463493088,0.332421440663307
"2190_1",11.9141841749775,-0.644802302367585,0.465321226863547,-1.3857143520269,0.165834143999792,0.332421440663307
"1847_1",5.18659864784673,0.862325140517055,0.622328565532553,1.38564287142938,0.165855980482498,0.332421440663307
"1693_1",10.5779415583179,-0.882295987174055,0.63684606371385,-1.38541483954353,0.165925656000928,0.332421440663307
"4695_1",1.67912049526778,1.1364919498647,0.82090454906521,1.38443860636278,0.166224194572482,0.332713838194106
"69_1",138.207592024692,0.969297835521923,0.700381623324504,1.38395669338232,0.166371715588712,0.332902791058256
"2699_1",1.11827304756535,1.42739324040515,1.03179080425067,1.38341341532093,0.166538139425198,0.333095592341049
"1962_1",4.50143489193179,1.00051981335499,0.723287277232838,1.383295192448,0.166574371532926,0.333095592341049
"4086_1",2.27217021022872,-1.13277925148391,0.819089921363527,-1.38297300691747,0.16667314275066,0.333186789670937
"6453_1",6.24948802345328,-0.998620262248666,0.722431252538765,-1.38230490270087,0.166878101266903,0.333490134132552
"1850_1",7.87609710669839,0.648777742643269,0.46955026035008,1.38170031501966,0.167063737637384,0.333754684020876
"3204_1",3.67136949521738,1.23444699128847,0.893668567836696,1.38132528737885,0.167178966420998,0.333772087467472
"2034_1",10.2959956851447,0.894253193106177,0.647376927642482,1.38134856977794,0.167171811070036,0.333772087467472
"3621_1",9.33598902163391,1.27950745716418,0.92645726277482,1.38107553211029,0.167255737874851,0.333776246992755
"1160_1",8.18313963595688,0.709109102752294,0.513485501654754,1.38097200498772,0.167287568502353,0.333776246992755
"6294_1",6.20864364076647,0.762896389948358,0.552585909256654,1.38059327458172,0.167404052386016,0.333796117182043
"1268_1",6.9297571342455,0.756240542138963,0.547708168293659,1.38073628606813,0.167360060026041,0.333796117182043
"68_1",7.86511647296646,1.0364473245426,0.75095017065799,1.38018122245641,0.167530854033525,0.333830008420445
"5472_1",1.04332161717969,1.58899428148227,1.15142943634047,1.38001881082047,0.167580853118034,0.333830008420445
"4824_1",7.97787452409107,0.882254134881986,0.639254507112676,1.38012970587703,0.167546712408976,0.333830008420445
"4066_1",0.382646191215447,2.13759825826987,1.5491633669575,1.37984043766026,0.16763577893686,0.333833310008675
"814_1",1.55112186122006,1.42693711658326,1.03536598468077,1.37819586281195,0.168142824262129,0.334211355781333
"6064_1",11.0350862941204,-0.706759035900801,0.51276887318905,-1.37831891297394,0.168104846376714,0.334211355781333
"4464_1",7.31614995110453,0.854370041463355,0.619633000996669,1.37883237350031,0.167946442744481,0.334211355781333
"3234_1",4.12294827306384,1.1346432107855,0.823349257109224,1.3780825099293,0.168177814903885,0.334211355781333
"20_1",5.331717236471,0.757858161989735,0.549899738537298,1.37817516335904,0.1681492135209,0.334211355781333
"1522_1",11.2311934079025,1.0008988077648,0.726334198612939,1.37801415612288,0.168198917525822,0.334211355781333
"116_1",3.70647121962381,0.838242520442816,0.608263538620604,1.3780910201255,0.168175187721122,0.334211355781333
"2197_1",17.098291013562,1.01934411939093,0.740499001789456,1.37656379944825,0.168647149567937,0.334995780140177
"6023_1",6.18416122943841,-1.03696715565376,0.75382006591808,-1.37561628104292,0.168940463402428,0.335472079893224
"2906_1",3.69041929516454,1.26143478107995,0.917286087005062,1.37518141717218,0.169075207943656,0.335633300026256
"1201_1",16.5874880562683,-0.557240742241423,0.405412125154563,-1.37450438126135,0.169285151030963,0.335943648356885
"2590_1",2.33494160472807,1.15905339090811,0.843775367626321,1.3736516084473,0.169549866800011,0.336362461296507
"4040_1",8.51344088787344,0.690862256455493,0.5032080122836,1.37291585108175,0.169778508229003,0.33670946552885
"6728_1",2.22089188778784,1.2257440723173,0.893480714637915,1.37187524278466,0.170102278634888,0.336925088560316
"6698_1",2.78640395495924,-1.24674500087621,0.908624096042764,-1.37212407892992,0.170024814756405,0.336925088560316
"466_1",19.5550833350258,-0.578447112327543,0.421527954763008,-1.37226275456099,0.169981655846707,0.336925088560316
"2834_1",2.83434735092506,-1.05834586641514,0.77138356448082,-1.3720098731005,0.170060364292119,0.336925088560316
"769_1",14.0485773988437,1.04478588719287,0.761732365280456,1.37159182780451,0.170190539286699,0.336993399592335
"612_1",42.3120036493076,-0.461191286376836,0.336457430509909,-1.3707270060224,0.170460072885903,0.337420491716978
"625_1",11.6541709570036,-0.70404071448659,0.513744191306789,-1.37041104580813,0.170558625959867,0.337508970284334
"5202_1",4.58011397718703,1.04613861311063,0.763792725944622,1.36966296951416,0.170792133165689,0.337544717297184
"5199_1",0.589716885640661,1.64423565747249,1.2001953762619,1.36997333100348,0.170695226773734,0.337544717297184
"3912_1",28.0371749640926,-0.55205556942118,0.403019729720456,-1.3697978751663,0.170750005545201,0.337544717297184
"3129_1",14.0176167786029,-0.612834443141091,0.447426113000878,-1.36968859289598,0.170784131033247,0.337544717297184
"5863_1",1.50711547692431,1.33924891751046,0.978190207940705,1.36910889787974,0.170965237365329,0.337673855205962
"3378_1",1.5630203831306,1.5951410330494,1.1649926672029,1.36922838911877,0.17092789455809,0.337673855205962
"6038_1",8.8451383865871,0.821759553936085,0.600366103285565,1.36876407485186,0.171073033998153,0.337780310039832
"1626_1",4.59786126943268,0.816056464877371,0.596352584987278,1.36841272331331,0.171182923881664,0.337890829595714
"5653_1",2.07605724305052,1.11583355093724,0.817207408977136,1.36542270503138,0.17212023169051,0.339633971034139
"792_1",1.13761459142788,1.83649165652147,1.34526160453072,1.36515578110334,0.172204093053553,0.339664952897265
"6794_1",23.1665943532622,-0.957466150522076,0.701426147377507,-1.36502774255259,0.17224433066978,0.339664952897265
"3803_1",1.21091721281447,4.30713056497528,3.15655193367414,1.36450489504917,0.172408714635508,0.339882168801739
"5148_1",1.03747109566376,1.6814016843621,1.2328701305503,1.36381086920453,0.172627098530633,0.340205668708011
"5597_1",0.64091530630125,1.68937792413167,1.23976350089178,1.3626614454422,0.172989233977272,0.340705068930096
"5265_1",32.1329976642885,-0.522499284437472,0.383435662057726,-1.36267785222025,0.172984060893905,0.340705068930096
"1223_1",1.44600162575999,1.26933061108002,0.932315295797427,1.36148212605944,0.173361378276023,0.34133074384412
"6704_1",20.3757878302363,0.735129993175667,0.540064310067661,1.36118973142952,0.173453738393564,0.341391775375286
"2847_1",7.2730688646762,0.776993825595354,0.570922298553163,1.36094496144996,0.173531083352234,0.341391775375286
"1547_1",4.60103780283419,1.11094719436927,0.81635265618654,1.36086676015594,0.173555799640284,0.341391775375286
"3735_1",6.71921451116843,0.71555648756959,0.526083399535157,1.36015789169902,0.173779964496572,0.341685019857173
"3523_1",7.0106068428556,0.672283020077819,0.49430736921538,1.3600505716614,0.173813921063454,0.341685019857173
"1451_1",20.9581990811151,0.961290502311503,0.706915412597181,1.35983808696398,0.173881166847998,0.341710025912951
"4381_1",0.467590674391119,2.34365944554746,1.72377248901359,1.35961065655979,0.173953164084873,0.341724441060379
"3885_1",6.80654225156599,0.748933919619911,0.550901209119004,1.35947045899137,0.173997557272007,0.341724441060379
"640_1",6.62991460627029,0.85781563658455,0.631291700869141,1.35882609482041,0.174201702305929,0.342018191839367
"3205_1",5.70845179888517,0.938568237538757,0.691160034077948,1.3579608068497,0.17447612089987,0.342404994453168
"2999_1",10.9065822717968,0.834668693964295,0.6146940416242,1.35786039467514,0.174507986641682,0.342404994453168
"1726_1",1.75083374619998,1.19972228938865,0.883677895411905,1.35764659908057,0.174575849017059,0.342430937649424
"2487_1",81.4705259545055,-0.4937022450949,0.363696476013899,-1.35745677413721,0.174636119209136,0.342441977185123
"2293_1",20.50335778488,-0.630566453514992,0.464894991662278,-1.35636318915878,0.174983639442755,0.34301609896395
"3321_1",1.10671371676885,1.63620908079456,1.20671922339779,1.35591531904783,0.175126112808554,0.343188039077927
"6352_1",2.4706082166404,0.957793393904973,0.706845379444049,1.35502533051613,0.175409486743744,0.343528516694701
"5535_1",0.928182874601243,1.65883444025931,1.22412061109441,1.35512336384587,0.175378256001916,0.343528516694701
