ID	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5	5_11_1_5	5_11_1_8	5_12_2_8	5_13_5_8	5_14_1_8	5_14_5_8
5422_1	1	19	0	1	17	0	4	0	34	12	0
5421_1	4	17	43	2	63	26	16	18	57	37	2
5420_1	3	118	21	4	14	33	28	11	430	31	6
542_1	10	10	58	6	139	1	63	145	19	63	25
5419_1	0	1	0	0	1	9	0	2	5	10	0
5418_1	1	19	18	6	28	10	14	10	92	55	2
5417_1	1	1	2	0	0	0	0	0	4	1	0
5416_1	46	253	245	21	259	60	67	81	358	202	27
5415_1	7	15	14	1	24	27	2	8	40	15	1
5414_1	0	3	4	0	1	0	0	3	0	0	0
5413_1	0	1	3	2	12	0	6	23	4	4	16
5412_1	27	297	126	9	242	35	71	54	696	149	34
5411_1	0	1	0	0	0	0	1	0	0	1	0
5410_1	28	33	1	27	70	0	12	4	27	9	5
541_1	62	603	477	97	1471	212	96	163	2021	681	88
5409_1	0	2	8	0	3	0	2	3	3	0	2
5408_1	0	8	4	1	9	0	1	9	22	10	2
5407_1	7	18	67	12	110	16	65	90	73	112	19
5406_1	31	159	154	20	163	176	51	50	407	200	41
5405_1	5	10	26	4	52	7	41	31	46	118	4
5404_1	37	161	67	25	182	15	27	18	512	131	19
5403_1	1	3	3	0	8	0	0	0	0	1	0
5402_1	2	8	8	3	23	0	6	10	16	80	1
5401_1	25	241	105	9	58	7	4	16	183	102	10
5400_1	1	14	5	1	8	1	2	1	36	4	3
540_1	10	64	119	3	147	0	24	52	121	89	19
54_1	0	0	0	0	0	0	0	0	0	0	0
5399_1	1	2	1	0	4	0	0	3	2	0	0
5398_1	6	27	48	5	369	119	144	70	659	36	11
5397_1	29	234	192	35	198	32	35	34	352	157	30
5396_1	4	31	28	8	54	30	6	27	69	46	6
5395_1	8	17	9	1	19	0	8	4	67	19	10
5394_1	9	34	20	10	43	20	16	9	42	31	2
5393_1	2	4	8	2	13	0	2	1	53	14	1
5392_1	0	0	0	0	1	0	0	1	0	0	0
5391_1	3	23	41	8	80	3	14	25	36	19	9
5390_1	4	17	3	5	6	0	10	3	59	3	1
539_1	52	311	268	44	238	98	40	48	989	169	39
5389_1	2	7	11	4	13	0	6	4	14	22	2
5388_1	4	57	43	5	63	5	18	12	106	84	9
5387_1	6	20	34	7	56	2	16	64	19	61	10
5386_1	93	114	94	60	288	3	61	54	114	91	23
5385_1	0	0	1	0	1	0	0	2	8	2	1
5384_1	3	43	9	7	51	19	13	20	32	22	2
5383_1	0	0	5	1	6	0	1	4	2	7	1
5381_1	8	98	49	11	100	17	13	13	207	78	13
5380_1	64	205	136	51	297	62	88	100	433	226	33
538_1	1	8	14	0	12	0	5	2	27	21	0
5379_1	2	123	3	0	13	0	9	0	5	12	2
5378_1	5	4	6	1	19	0	9	13	5	5	3
5377_1	2	7	39	8	58	3	22	77	36	34	12
5376_1	0	7	15	1	12	0	3	2	43	6	3
5375_1	0	0	0	0	0	0	1	0	0	0	0
5374_1	31	334	173	8	109	119	22	53	347	193	8
5373_1	8	105	75	7	92	27	16	6	240	102	16
5372_1	1	13	7	3	10	4	1	6	11	2	1
5371_1	15	31	31	10	49	23	8	12	109	48	1
5370_1	1	0	3	4	0	1	0	2	2	1	0
537_1	3	29	31	8	46	0	6	11	22	12	3
5369_1	6	65	16	4	58	3	11	10	93	28	8
5368_1	3	11	9	3	13	0	4	4	1	9	1
5367_1	6	63	32	1	148	104	19	60	212	174	3
5366_1	0	2	0	0	1	0	1	2	0	2	1
5365_1	9	272	65	3	35	49	46	35	955	44	13
5364_1	17	86	45	6	83	31	10	18	117	50	4
5363_1	14	52	245	33	194	23	161	284	280	87	155
5362_1	45	54	58	26	140	20	12	44	134	84	1
5361_1	3	22	25	4	18	2	8	6	56	9	3
5360_1	5	15	25	0	60	0	22	7	51	64	5
536_1	0	0	0	0	4	0	0	0	0	0	1
5359_1	2	24	13	5	40	9	4	4	91	33	1
5358_1	0	11	17	0	7	6	4	9	56	15	1
5357_1	84	178	153	34	948	33	187	65	938	368	91
5356_1	147	63	13	86	199	22	2	6	40	24	1
5355_1	13	67	57	8	63	15	40	10	170	77	16
5354_1	9	18	46	5	90	0	29	34	41	43	14
5353_1	14	31	47	10	131	3	21	24	136	96	1
5352_1	25	99	29	9	184	43	52	33	357	62	16
5351_1	54	342	99	21	171	114	51	18	966	158	16
5350_1	0	3	8	0	8	2	0	2	3	1	4
535_1	12	35	32	11	38	3	18	12	40	50	8
5349_1	1	6	4	2	8	0	0	4	6	16	2
5348_1	4	45	21	7	81	10	5	8	265	56	10
5347_1	5	9	2	7	20	0	1	2	1	1	0
5346_1	52	398	317	42	404	53	50	65	600	528	21
5345_1	2	22	15	1	28	15	8	7	13	16	2
5344_1	2	2	0	0	26	0	2	2	9	9	0
5343_1	22	117	13	5	152	56	91	8	344	86	5
5342_1	0	2	3	3	4	0	0	1	9	5	0
5341_1	0	1	0	0	0	0	0	0	0	0	0
5340_1	4	23	27	0	40	24	6	8	121	50	3
534_1	0	0	0	0	0	0	0	0	0	0	1
5339_1	4	19	37	1	57	14	44	37	37	18	4
5338_1	30	313	101	30	207	20	60	12	260	132	5
5337_1	25	170	76	7	243	69	137	33	514	174	32
5336_1	225	1241	1901	164	2494	214	948	1267	2669	1077	494
5335_1	1	34	19	1	37	44	20	4	57	62	3
5334_1	3	8	19	2	40	28	4	6	78	19	4
5333_1	13	33	15	8	48	2	5	2	81	27	4
5332_1	1	5	7	1	8	19	6	0	121	20	1
5331_1	8	54	45	5	33	33	6	8	121	37	8
5330_1	1	0	11	0	17	0	2	0	5	0	2
533_1	112	47	148	55	370	14	55	53	27	116	12
5329_1	442	2305	871	151	2956	494	427	229	7123	733	295
5328_1	0	2	6	0	3	3	0	2	9	6	0
5327_1	37	104	78	28	187	71	30	10	224	78	33
5326_1	0	10	3	0	6	0	5	2	21	3	0
5325_1	9	44	65	9	13	9	21	3	494	76	12
5324_1	3	15	6	5	13	8	2	1	12	3	0
5323_1	0	3	5	0	5	0	4	5	2	0	0
5322_1	6	34	41	0	57	7	17	17	71	47	11
5321_1	60	378	322	44	268	188	70	22	535	252	41
5320_1	21	37	56	13	66	2	1	8	51	29	7
532_1	25	68	42	20	221	18	46	48	384	43	20
5319_1	3	17	16	0	24	10	7	6	24	16	2
5318_1	0	3	2	1	0	0	1	1	0	0	1
5317_1	144	1075	856	138	1509	395	606	81	1443	821	96
5316_1	1	4	7	4	8	1	1	3	18	12	3
5315_1	13	48	54	6	68	54	30	14	162	130	10
5314_1	5	21	12	0	28	9	14	5	45	40	2
5313_1	26	90	150	16	166	33	35	49	108	86	16
5312_1	7	16	33	3	53	0	20	11	44	35	5
5311_1	1	0	5	0	5	0	1	1	0	0	0
5310_1	0	2	11	0	2	0	0	2	4	12	1
531_1	3	7	6	2	16	0	10	9	11	40	3
5309_1	0	0	0	0	0	0	0	0	1	0	0
5308_1	31	120	170	27	204	11	25	28	162	149	18
5307_1	1	15	21	5	33	0	0	2	46	15	2
5306_1	20	46	61	12	287	18	84	180	64	89	26
5305_1	5	5	8	1	8	3	3	4	20	33	3
5304_1	64	365	179	33	371	103	71	68	1162	265	45
5303_1	1	25	14	1	19	6	1	12	39	23	0
5302_1	11	65	56	1	51	64	5	3	90	35	3
5301_1	0	0	1	0	0	0	0	0	0	0	0
5300_1	14	58	24	6	60	5	11	12	68	23	4
530_1	3	4	60	1	28	0	5	16	16	8	4
53_1	14	133	52	2	470	6	186	21	145	518	12
5299_1	7	81	93	6	92	18	32	19	143	44	8
5298_1	3	36	34	0	25	20	5	3	87	20	2
5297_1	0	0	0	0	0	0	0	0	0	0	0
5296_1	10	128	47	11	160	33	24	13	467	78	14
5295_1	0	3	2	1	10	0	5	1	43	2	1
5294_1	2	20	25	2	601	179	215	44	857	47	7
5293_1	1	32	14	3	66	2	6	7	146	71	6
5292_1	2	29	36	6	45	1	18	12	35	16	9
5291_1	8	0	1	1	1	0	0	1	0	0	0
5290_1	35	51	19	2	320	23	214	22	125	139	6
529_1	0	0	0	0	0	0	0	0	0	0	0
5289_1	0	5	3	0	15	0	1	7	9	1	1
5288_1	3	46	51	4	87	6	26	56	103	89	8
5287_1	265	2315	1478	232	1353	544	450	300	2632	1888	205
5286_1	1	3	5	0	10	23	4	4	25	58	2
5285_1	5	24	9	3	56	29	17	7	118	69	13
5284_1	1	6	1	1	1	0	0	1	7	2	0
5283_1	12	138	173	22	155	81	112	197	1004	154	69
5282_1	28	31	26	27	78	0	3	7	63	50	11
5281_1	12	15	32	9	54	0	10	24	14	20	3
5280_1	3	29	7	0	36	7	16	10	98	3	7
528_1	10	13	8	4	38	20	12	3	59	9	3
5279_1	14	56	72	9	102	15	44	85	54	51	15
5278_1	3	1	2	3	1	0	2	2	15	0	1
5277_1	4	54	16	9	43	14	20	0	73	27	1
5276_1	62	139	157	35	379	79	148	16	255	179	30
5275_1	0	0	0	0	0	0	0	0	0	0	0
5274_1	8	38	71	8	59	8	21	17	68	57	13
5273_1	4	8	20	2	34	0	6	9	23	20	5
5272_1	30	17	32	7	88	4	77	34	67	62	21
5271_1	5	20	16	2	30	0	2	6	13	16	5
5270_1	2	14	25	3	75	23	23	40	58	180	10
527_1	15	46	47	6	90	20	6	10	109	69	2
5269_1	15	82	195	6	170	44	63	119	207	134	22
5268_1	0	0	4	0	2	0	0	0	5	1	1
5267_1	24	87	75	15	101	4	41	32	107	50	9
5266_1	33	225	135	28	369	67	94	28	701	174	37
5265_1	52	427	431	36	442	105	59	59	1130	367	58
5264_1	5	49	41	2	30	11	9	21	89	29	3
5263_1	3	53	39	8	67	1	21	17	272	71	11
5262_1	2	15	27	2	38	5	7	13	58	46	5
5261_1	57	362	177	39	504	140	67	30	1049	269	37
5260_1	0	1	5	0	1	2	1	0	5	3	1
526_1	0	3	6	0	32	1	6	8	9	13	1
5259_1	1	24	5	2	30	3	1	7	59	19	1
5258_1	2	5	7	2	11	4	1	1	28	6	1
5257_1	0	1	4	0	3	0	3	1	7	8	1
5256_1	1	18	13	2	23	0	4	5	19	13	0
5255_1	9	309	66	1	168	177	110	24	1652	724	14
5254_1	13	67	46	8	61	42	9	9	132	67	7
5253_1	0	0	0	2	2	0	0	1	0	2	0
5252_1	48	254	287	27	408	80	79	140	340	225	17
5251_1	0	0	0	0	0	0	2	0	0	0	1
5250_1	0	7	36	3	78	0	13	49	23	17	11
525_1	87	793	469	69	666	157	147	82	1700	456	106
5249_1	2	29	14	0	18	3	3	5	14	13	1
5248_1	32	186	163	13	244	79	38	33	512	128	36
5247_1	7	43	28	5	61	29	8	2	141	27	9
5246_1	5	6	7	0	3	1	1	3	11	6	0
5245_1	0	2	0	0	0	0	0	3	2	2	1
5244_1	0	3	0	0	3	0	0	0	18	12	0
5243_1	11	12	26	1	20	0	2	4	28	14	4
5242_1	155	501	367	94	977	167	283	82	1014	343	54
5241_1	2	195	134	7	16	5	16	2	336	38	14
5240_1	1	2	13	2	8	0	0	3	19	8	2
524_1	1	2	31	0	3	0	1	6	3	2	0
5239_1	5	12	17	2	28	42	6	9	46	79	2
5238_1	1	6	15	1	14	0	1	9	4	0	5
5237_1	6	7	7	5	38	0	10	9	21	74	1
5236_1	7	28	15	3	40	1	1	5	56	50	4
5235_1	1	5	1	0	4	0	4	1	11	29	3
5234_1	83	436	218	22	399	162	86	53	957	346	43
5233_1	3	24	11	3	84	0	4	6	16	20	0
5232_1	0	5	8	0	11	0	2	3	32	2	2
5231_1	5	56	44	15	65	12	14	8	59	52	5
5230_1	3	14	4	0	13	3	3	2	16	9	1
523_1	0	0	0	0	0	0	0	1	0	0	0
5229_1	2	9	20	0	17	0	6	7	8	7	8
5228_1	22	133	114	8	167	41	39	25	216	91	10
5227_1	113	495	247	62	569	16	211	239	396	213	85
5226_1	81	227	66	29	307	118	49	132	1467	369	25
5225_1	159	577	169	18	1246	193	281	84	697	424	16
5224_1	0	9	10	0	2	0	1	3	48	12	2
5223_1	21	273	199	18	185	30	44	57	226	221	16
5222_1	4	12	11	5	42	0	16	14	67	11	5
5221_1	24	10	9	7	34	13	15	5	57	49	2
5220_1	0	1	0	0	1	0	0	0	0	0	0
522_1	16	37	51	13	164	27	20	34	206	38	22
5219_1	34	209	65	10	121	96	63	20	331	287	16
5218_1	5	56	80	4	62	21	4	17	158	58	2
5217_1	10	27	22	15	34	4	18	2	61	52	4
5216_1	2	4	9	2	11	0	1	8	36	10	0
5215_1	4	15	18	7	20	3	1	5	25	15	2
5214_1	0	5	8	1	13	0	2	10	12	4	6
5213_1	62	628	341	103	600	90	128	53	270	164	12
5212_1	9	33	18	3	59	15	10	7	36	47	9
5211_1	5	34	20	3	58	7	12	10	68	53	4
5210_1	27	275	107	25	262	76	56	29	637	124	24
521_1	10	212	105	21	98	87	28	12	194	85	2
5209_1	2	22	21	1	105	94	35	54	207	125	0
5208_1	0	0	1	0	2	0	0	1	0	0	0
5207_1	3	31	103	4	53	0	27	22	28	31	7
5206_1	3	1	2	0	21	0	18	2	18	3	0
5205_1	25	242	89	21	208	61	59	34	534	260	19
5204_1	1	7	22	3	22	1	5	21	36	12	6
5203_1	2	22	32	1	58	20	8	4	28	22	0
5202_1	6	37	14	3	28	18	8	3	44	23	5
5201_1	2	3	5	1	7	3	3	4	4	7	2
5200_1	1	16	8	1	30	5	13	1	184	77	3
520_1	2	25	27	0	134	4	16	53	50	55	10
52_1	1	51	10	5	19	21	11	2	71	15	3
5199_1	1	8	1	0	3	0	1	0	13	5	0
5198_1	406	2115	1417	230	4690	441	1018	298	8689	1336	260
5197_1	10	84	25	0	50	39	25	11	202	48	4
5196_1	0	0	1	0	0	0	0	1	0	1	0
5195_1	148	766	1008	91	920	311	188	245	1221	445	158
5194_1	0	4	5	1	4	0	0	1	2	2	1
5193_1	4	22	10	5	27	12	0	2	25	12	0
5192_1	1	12	2	0	1	4	1	1	0	9	0
5191_1	46	376	354	13	410	166	119	222	717	445	101
5190_1	1	2	3	0	4	0	0	0	1	1	0
519_1	26	525	120	14	168	63	102	83	2018	288	39
5189_1	0	10	14	3	12	1	2	3	3	17	0
5188_1	11	93	34	10	94	28	46	21	190	31	4
5187_1	39	280	164	52	314	94	65	38	465	255	38
5186_1	31	464	109	40	103	124	145	93	1155	180	13
5185_1	98	384	301	57	357	78	58	100	759	249	68
5184_1	1	4	5	0	14	0	8	8	19	6	2
5183_1	6	8	22	7	80	20	12	61	21	158	3
5182_1	17	40	40	5	131	16	13	54	167	55	16
5181_1	4	5	11	0	14	0	9	12	31	6	1
5180_1	149	17	69	31	77	5	5	10	33	21	0
518_1	1	0	1	0	0	0	0	0	1	0	0
5179_1	3	7	22	5	47	1	15	29	16	15	11
5178_1	10	98	27	10	87	17	24	16	188	46	11
5177_1	1	12	3	1	17	0	6	11	6	6	1
5176_1	3	10	65	4	41	12	14	44	40	11	7
5175_1	3	15	16	5	26	0	23	19	18	9	7
5174_1	0	2	3	0	4	0	1	0	4	0	0
5173_1	474	3512	2534	317	3688	1223	1023	532	10531	3036	396
5172_1	12	65	116	10	112	22	36	19	184	91	10
5171_1	7	17	33	10	123	16	28	80	20	25	18
5170_1	7	14	16	3	17	16	2	3	20	10	2
517_1	5	2	8	0	15	0	5	20	4	4	6
5169_1	135	1145	398	198	1132	120	239	83	1436	313	73
5168_1	1	0	3	0	0	0	1	0	0	1	0
5167_1	47	205	163	15	248	52	44	48	321	168	19
5166_1	20	56	68	11	212	0	63	109	201	54	37
5165_1	1	6	2	1	11	0	4	2	5	8	0
5164_1	6	13	57	3	20	5	6	3	62	12	1
5163_1	0	2	0	2	2	5	0	0	28	4	4
5162_1	83	274	117	32	343	67	75	51	428	196	45
5161_1	72	315	210	37	406	148	115	31	918	232	48
5160_1	21	51	19	16	101	27	48	8	182	80	6
516_1	4	11	18	3	14	5	7	6	89	22	2
5159_1	1	12	13	3	22	4	4	2	37	74	0
5158_1	3	16	4	3	13	0	5	0	229	5	0
5157_1	0	68	5	0	1	0	9	2	318	15	4
5156_1	2	45	20	12	125	0	30	29	1094	9	29
5155_1	0	1	63	1	6	0	1	3	7	1	0
5154_1	378	91	66	7	144	311	79	9	357	151	12
5153_1	30	108	112	17	286	30	77	57	378	102	42
5152_1	0	1	3	0	2	0	0	1	3	0	0
5151_1	20	22	22	17	46	9	1	5	5	54	0
5150_1	8	61	21	14	28	26	24	4	31	41	0
515_1	8	198	98	2	92	48	24	36	323	290	41
5149_1	0	2	0	0	1	0	0	0	0	0	0
5148_1	3	5	4	0	4	0	4	3	11	10	1
5147_1	3	22	17	5	18	9	11	9	47	18	7
5146_1	41	49	13	10	90	0	5	12	44	42	0
5145_1	11	31	39	11	90	4	27	5	72	47	6
5144_1	10	19	47	2	265	59	317	42	456	56	9
5143_1	9	50	119	12	145	2	33	58	59	53	25
5142_1	1	0	1	0	1	0	0	3	1	2	0
5141_1	6	41	121	5	172	0	29	31	28	21	6
5140_1	23	126	121	19	158	24	50	30	144	70	12
514_1	2	9	55	7	38	0	15	103	6	9	18
5139_1	1	6	8	0	14	4	1	3	35	4	5
5138_1	1	1	5	0	5	0	0	3	9	4	1
5137_1	39	130	312	33	262	22	110	248	218	130	32
5136_1	11	41	38	2	135	7	39	62	55	36	11
5134_1	11	40	21	4	84	13	18	4	180	58	1
5133_1	1	5	9	4	9	0	8	9	5	6	3
5132_1	2	4	6	0	9	1	1	1	13	19	1
5131_1	5	11	11	2	47	8	15	7	104	50	7
5130_1	4	37	8	8	15	7	3	6	38	22	0
513_1	18	197	158	17	196	34	62	72	197	112	26
5129_1	9	15	21	3	33	0	5	10	63	15	3
5128_1	6	71	23	3	123	7	10	10	204	33	2
5127_1	4	31	28	2	1179	32	249	11	175	81	12
5126_1	0	15	3	1	4	2	0	3	2	1	1
5125_1	5	60	30	7	58	23	11	2	185	49	19
5124_1	2	6	12	1	28	2	11	20	43	40	4
5123_1	1	2	6	0	5	1	0	1	5	0	0
5122_1	18	43	101	14	204	43	72	180	163	117	35
5121_1	3	5	3	0	23	0	0	1	13	6	0
5120_1	1	0	8	0	27	1	4	6	21	7	4
512_1	15	14	31	4	77	1	33	35	14	18	5
5119_1	7	51	211	17	156	7	72	292	51	45	54
5118_1	45	62	58	47	165	55	24	24	94	385	1
5117_1	4	16	7	1	12	3	1	2	36	9	2
5116_1	5	12	14	4	29	0	17	26	52	17	13
5115_1	2	15	6	2	19	0	3	5	26	105	5
5114_1	11	15	41	3	80	0	24	48	58	10	12
5113_1	7	17	169	24	139	1	54	127	79	199	34
5112_1	23	96	83	27	144	15	17	37	68	76	11
5111_1	16	158	81	12	230	59	44	33	323	156	23
5110_1	4	7	18	2	18	2	8	21	20	13	3
511_1	0	10	0	0	0	0	1	0	38	0	0
5109_1	5	6	11	0	1203	15	86	8	35	87	2
5108_1	77	282	213	74	512	68	108	39	590	301	35
5107_1	0	5	7	0	17	0	2	11	9	1	0
5106_1	0	7	20	1	42	9	70	2	143	17	3
5105_1	0	0	1	0	1	0	0	0	0	1	0
5104_1	1	12	13	1	13	0	2	0	17	8	0
5103_1	2	38	9	0	13	3	8	3	41	35	3
5102_1	187	186	85	100	495	12	41	47	164	60	10
5101_1	48	154	127	16	105	55	35	31	708	148	25
5100_1	1	2	7	2	18	1	6	16	4	5	5
510_1	4	29	33	6	42	7	11	21	52	21	13
51_1	122	492	532	76	993	190	116	182	420	930	34
5099_1	14	64	50	3	99	5	11	8	220	59	9
5098_1	5	10	17	0	50	0	14	29	119	25	14
5097_1	12	51	14	5	77	1	7	15	143	29	11
5096_1	1	5	2	6	20	5	2	3	12	2	0
5095_1	1	2	3	1	8	7	21	2	25	14	0
5094_1	0	4	10	0	8	0	0	0	4	7	1
5093_1	5	27	18	3	38	1	0	3	54	27	1
5092_1	95	133	284	96	458	18	75	28	184	241	9
5091_1	0	2	0	0	4	0	0	1	9	1	0
5090_1	248	248	380	206	544	21	22	57	183	202	15
509_1	1	5	7	2	20	0	12	28	6	5	2
5089_1	3	6	10	2	12	10	6	14	16	4	4
5088_1	3	26	47	0	77	1	17	29	48	21	10
5087_1	14	32	48	5	70	43	31	34	80	26	11
5086_1	1	8	13	3	23	0	1	0	51	5	3
5084_1	17	30	41	13	70	20	5	21	104	36	7
5083_1	154929	763004	408687	89352	947557	192428	268672	78553	2046140	839620	70505
5082_1	27	113	132	7	105	22	31	44	284	128	17
5081_1	0	1	0	0	3	0	0	0	3	1	0
5080_1	6	3	8	4	24	0	0	3	3	2	0
508_1	2	14	18	2	59	0	4	20	8	6	8
5079_1	5	18	9	0	23	14	8	3	33	14	4
5078_1	18	44	51	6	213	29	54	8	283	185	12
5077_1	2	8	6	1	15	16	5	2	11	24	1
5076_1	12	77	73	25	128	0	47	59	34	43	11
5075_1	11	59	92	4	86	14	8	19	97	47	6
5074_1	14	129	95	15	140	34	21	20	297	93	11
5073_1	7	12	18	2	33	0	20	28	32	23	8
5072_1	0	0	0	0	2	0	0	0	1	0	0
5071_1	3	16	83	10	149	18	47	152	64	122	20
5070_1	0	0	0	0	0	0	0	0	0	0	0
507_1	1	1	6	0	3	0	5	6	0	1	1
5069_1	90	419	336	30	632	542	98	78	2218	382	23
5068_1	10	16	33	10	39	2	9	9	175	15	17
5067_1	19	107	80	10	163	9	40	90	58	39	12
5066_1	28	62	41	17	53	15	3	16	69	59	4
5065_1	2	5	5	0	2	0	1	6	16	3	0
5064_1	59	353	103	29	247	76	58	43	680	130	24
5063_1	396	1575	743	169	2278	479	617	260	5494	1201	187
5062_1	20	74	58	11	118	21	47	36	221	89	10
5061_1	0	0	8	0	3	0	0	4	11	1	2
5060_1	0	1	1	0	0	0	0	0	0	0	0
506_1	8	55	55	3	86	30	36	11	128	59	7
5059_1	6	28	32	3	61	9	9	8	40	22	8
5058_1	10	23	21	10	57	4	13	4	48	30	2
5057_1	2	31	0	2	2	3	0	1	20	4	0
5056_1	0	2	1	0	3	1	0	0	6	1	0
5055_1	5	25	174	7	53	15	22	47	113	53	15
5054_1	22	201	56	11	143	28	37	22	309	67	21
5053_1	1	53	8	3	33	2	1	3	21	25	0
5052_1	162	514	362	146	871	171	200	63	996	199	38
5051_1	29	83	115	32	209	70	58	86	130	473	11
5050_1	16	196	133	1	80	78	17	8	243	83	13
505_1	1727	8021	2874	681	11276	1292	1917	922	31094	3578	1201
5049_1	25	103	64	26	118	31	41	33	198	95	8
5048_1	4	5	10	3	406	435	428	11	480	29	3
5047_1	30	111	95	29	195	42	28	8	278	72	31
5046_1	1	11	17	2	20	0	1	11	19	5	1
5045_1	137	181	439	117	2484	16	502	1236	263	488	124
5044_1	24	28	5	7	30	0	0	3	8	16	0
5043_1	0	3	4	0	4	0	1	3	6	2	2
5041_1	53	407	196	3	325	280	193	45	3041	1114	43
5040_1	0	0	0	0	0	0	0	0	0	1	0
504_1	0	0	0	0	0	0	0	1	2	0	0
5039_1	0	12	8	4	41	0	0	0	9	9	0
5038_1	47	586	372	39	418	155	121	75	1304	525	69
5037_1	149	1198	522	79	1197	188	215	120	5223	553	95
5036_1	0	5	21	2	36	6	6	20	33	15	6
5035_1	0	15	2	0	24	28	1	5	70	11	6
5034_1	0	1	4	0	1	0	2	1	1	1	0
5033_1	4	43	113	8	234	3	33	97	36	21	14
5032_1	22	50	29	9	75	28	12	21	223	48	8
5031_1	3	18	34	3	34	0	7	13	75	20	13
5030_1	2	9	5	1	12	9	2	3	16	18	1
503_1	13	12	13	1	64	1	15	10	43	89	6
5029_1	442	1938	1065	246	2857	950	847	292	6129	891	301
5028_1	19	368	111	12	119	42	114	141	1191	155	25
5027_1	6	38	20	2	70	0	9	7	91	21	3
5026_1	1	1	3	0	10	3	6	2	28	7	0
5025_1	25	186	80	38	334	49	90	34	352	196	18
5024_1	2	45	6	3	17	6	5	5	17	26	0
5023_1	1	4	3	0	20	0	0	12	13	32	2
5022_1	0	20	1	0	3	3	5	5	64	7	3
5021_1	5	58	88	14	117	0	35	33	38	22	30
5020_1	3	11	37	0	23	2	9	5	29	18	1
502_1	0	0	2	0	2	0	1	5	2	4	0
5019_1	6	28	18	2	34	3	11	6	145	33	6
5018_1	20	10	0	0	1	0	16	4	120	4	0
5017_1	7	68	65	14	94	18	18	27	163	51	11
5016_1	17	81	128	2	59	28	11	13	105	102	14
5015_1	5	25	27	1	35	22	10	4	63	40	7
5014_1	126	780	1168	168	5982	503	516	530	786	2089	89
5013_1	11	35	28	4	48	7	3	8	91	33	12
5012_1	247	1357	1300	216	1421	467	281	125	3509	1003	108
5011_1	0	0	1	0	0	0	0	0	3	0	0
5010_1	3	7	14	1	21	0	0	3	14	22	2
501_1	3	3	18	1	24	2	7	12	19	6	6
5009_1	1	6	3	0	12	0	6	5	81	16	8
5008_1	307	1665	1141	354	2429	491	653	1071	3875	640	185
5007_1	2	7	9	1	38	1	8	21	20	10	4
5006_1	0	3	6	1	5	0	2	0	9	3	0
5005_1	0	2	0	0	1	0	0	0	0	1	0
5004_1	0	2	7	0	7	0	0	1	4	4	0
5003_1	2	10	68	4	55	0	36	30	15	22	19
5002_1	75	375	444	81	388	305	152	78	1085	503	59
5001_1	9	30	99	3	67	23	6	31	56	26	12
5000_1	4	1	1	1	12	0	0	0	0	3	0
500_1	2	1	4	2	12	0	1	6	1	5	0
50_1	4	13	12	1	11	0	1	6	10	5	3
5_1	174	629	531	93	2304	138	502	161	2248	509	94
4999_1	15	68	28	18	125	10	15	27	140	34	10
4998_1	24	60	55	3	194	12	101	20	250	39	20
4997_1	2	19	2	0	29	0	6	7	36	15	2
4996_1	3	1	3	0	5	0	0	0	9	4	2
4995_1	58	73	118	28	235	80	35	23	327	64	14
4994_1	0	2	0	0	2	0	0	1	25	7	3
4993_1	413	2734	962	198	2756	462	472	258	7939	1192	293
4992_1	0	2	0	0	3	0	0	0	9	0	1
4991_1	29	169	122	10	198	18	31	13	429	115	21
4990_1	4	66	40	11	39	50	26	10	119	22	5
499_1	28	89	70	5	198	64	32	25	609	76	27
4989_1	2	6	1	0	9	0	1	9	13	4	4
4988_1	9	131	65	13	114	21	16	20	261	62	19
4987_1	3	207	12	12	58	8	53	3	409	20	26
4986_1	89	432	294	34	308	78	63	28	1263	307	29
4985_1	1	0	1	0	2	0	0	2	3	0	0
4984_1	24	64	68	10	112	45	38	28	176	80	9
4983_1	11	54	100	7	46	16	19	20	112	63	10
4982_1	8	15	44	4	42	0	13	26	6	10	15
4981_1	47	38	60	41	71	1	0	1	22	22	1
4980_1	1	2	2	1	9	2	6	2	36	40	1
498_1	1	4	4	0	25	3	2	2	27	3	5
4979_1	0	2	5	0	3	0	0	0	12	0	0
4978_1	3	36	13	1	20	8	5	4	27	22	4
4977_1	14	31	40	18	68	40	26	14	88	77	9
4976_1	0	0	0	0	0	0	0	0	0	0	0
4975_1	42	661	1686	102	1178	10	493	673	413	474	384
4974_1	63	282	321	50	335	68	138	38	606	278	28
4973_1	3	34	23	5	31	11	12	15	85	62	9
4972_1	1	5	5	1	13	0	2	5	33	5	7
4971_1	2	39	20	0	12	4	9	1	8	29	4
4970_1	0	0	1	0	2	0	0	3	1	0	2
497_1	9	20	92	18	286	1	34	209	34	64	18
4969_1	53	286	58	30	267	55	56	46	319	134	36
4968_1	48	250	130	24	205	106	27	43	356	222	20
4967_1	13	51	54	10	68	34	9	4	173	69	1
4966_1	1	9	51	0	379	7	578	12	446	107	2
4965_1	1	5	13	1	14	1	3	7	17	17	2
4964_1	2	9	9	1	29	0	0	5	33	11	4
4963_1	16	131	191	4	112	58	48	32	299	174	15
4962_1	8	80	54	27	83	8	23	24	158	78	11
4961_1	1	1	12	0	13	0	2	19	3	3	5
4960_1	50	326	359	47	857	82	96	204	442	260	33
496_1	8	13	27	0	29	0	6	10	54	15	2
